,model,male_dist,split,architecture
15229,15229.pth,0.3,0,a9
15230,15230.pth,0.77,0,a9
15231,15231.pth,0.5,0,a9
15232,15232.pth,0.97,0,a9
15233,15233.pth,0.31,0,a9
15234,15234.pth,0.81,0,a9
15235,15235.pth,0.17,0,a9
15236,15236.pth,0.73,0,a9
15237,15237.pth,0.65,0,a9
15238,15238.pth,0.99,0,a9
15239,15239.pth,0.63,0,a9
15240,15240.pth,0.97,0,a9
15241,15241.pth,0.06,0,a9
15242,15242.pth,0.95,0,a9
15243,15243.pth,0.38,0,a9
15244,15244.pth,0.71,0,a9
15245,15245.pth,0.33,0,a9
15246,15246.pth,0.93,0,a9
15247,15247.pth,0.18,0,a9
15248,15248.pth,0.77,0,a9
15249,15249.pth,0.61,0,a9
15250,15250.pth,1.0,0,a9
15251,15251.pth,0.1,0,a9
15252,15252.pth,0.83,0,a9
15253,15253.pth,0.55,0,a9
15254,15254.pth,0.71,0,a9
15255,15255.pth,0.56,0,a9
15256,15256.pth,0.81,0,a9
15257,15257.pth,0.52,0,a9
15258,15258.pth,0.76,0,a9
15259,15259.pth,0.06,0,a9
15260,15260.pth,0.91,0,a9
15261,15261.pth,0.39,0,a9
15262,15262.pth,0.91,0,a9
15263,15263.pth,0.68,0,a9
15264,15264.pth,0.75,0,a9
15265,15265.pth,0.05,0,a9
15266,15266.pth,0.87,0,a9
15267,15267.pth,0.33,0,a9
15268,15268.pth,0.7,0,a9
15269,15269.pth,0.15,0,a9
15270,15270.pth,0.83,0,a9
15271,15271.pth,0.26,0,a9
15272,15272.pth,0.88,0,a9
15273,15273.pth,0.4,0,a9
15274,15274.pth,0.8,0,a9
15275,15275.pth,0.03,0,a9
15276,15276.pth,0.92,0,a9
15277,15277.pth,0.1,0,a9
15278,15278.pth,0.96,0,a9
15279,15279.pth,0.01,0,a9
15280,15280.pth,0.7,0,a9
15281,15281.pth,0.54,0,a9
15282,15282.pth,0.79,0,a9
15283,15283.pth,0.54,0,a9
15284,15284.pth,0.91,0,a9
15285,15285.pth,0.2,0,a9
15286,15286.pth,0.72,0,a9
15287,15287.pth,0.18,0,a9
15288,15288.pth,0.97,0,a9
15289,15289.pth,0.21,0,a9
15290,15290.pth,0.93,0,a9
15291,15291.pth,0.69,0,a9
15292,15292.pth,0.85,0,a9
15293,15293.pth,0.66,0,a9
15294,15294.pth,0.7,0,a9
15295,15295.pth,0.53,0,a9
15296,15296.pth,0.81,0,a9
15297,15297.pth,0.38,0,a9
15298,15298.pth,0.8,0,a9
15299,15299.pth,0.06,0,a9
15300,15300.pth,0.8,0,a9
15301,15301.pth,0.03,0,a9
15302,15302.pth,0.71,0,a9
15303,15303.pth,0.12,0,a9
15304,15304.pth,0.76,0,a9
15305,15305.pth,0.39,0,a9
15306,15306.pth,0.7,0,a9
15307,15307.pth,0.66,0,a9
15308,15308.pth,0.7,0,a9
15309,15309.pth,0.48,0,a9
15310,15310.pth,0.99,0,a9
15311,15311.pth,0.65,0,a9
15312,15312.pth,1.0,0,a9
15313,15313.pth,0.59,0,a9
15314,15314.pth,0.96,0,a9
15315,15315.pth,0.48,0,a9
15316,15316.pth,0.98,0,a9
15317,15317.pth,0.49,0,a9
15318,15318.pth,0.97,0,a9
15319,15319.pth,0.67,0,a9
15320,15320.pth,0.89,0,a9
15321,15321.pth,0.61,0,a9
15322,15322.pth,0.84,0,a9
15323,15323.pth,0.5,0,a9
15324,15324.pth,0.82,0,a9
15325,15325.pth,0.14,0,a9
15326,15326.pth,0.73,0,a9
15327,15327.pth,0.67,0,a9
15328,15328.pth,0.89,0,a9
15329,15329.pth,0.57,0,a9
15330,15330.pth,0.94,0,a9
15331,15331.pth,0.22,0,a9
15332,15332.pth,0.82,0,a9
15333,15333.pth,0.43,0,a9
15334,15334.pth,0.8,0,a9
15335,15335.pth,0.64,0,a9
15336,15336.pth,0.89,0,a9
15337,15337.pth,0.25,0,a9
15338,15338.pth,0.71,0,a9
15339,15339.pth,0.02,0,a9
15340,15340.pth,0.76,0,a9
15341,15341.pth,0.53,0,a9
15342,15342.pth,0.9,0,a9
15343,15343.pth,0.17,0,a9
15344,15344.pth,0.79,0,a9
15345,15345.pth,0.51,0,a9
15346,15346.pth,0.76,0,a9
15347,15347.pth,0.09,0,a9
15348,15348.pth,0.71,0,a9
15349,15349.pth,0.32,0,a9
15350,15350.pth,0.71,0,a9
15351,15351.pth,0.29,0,a9
15352,15352.pth,0.86,0,a9
15353,15353.pth,0.42,0,a9
15354,15354.pth,0.86,0,a9
15355,15355.pth,0.57,0,a9
15356,15356.pth,0.7,0,a9
15357,15357.pth,0.16,0,a9
15358,15358.pth,0.83,0,a9
15359,15359.pth,0.53,0,a9
15360,15360.pth,0.97,0,a9
15361,15361.pth,0.39,0,a9
15362,15362.pth,0.99,0,a9
15363,15363.pth,0.67,0,a9
15364,15364.pth,0.93,0,a9
15365,15365.pth,0.04,0,a9
15366,15366.pth,0.91,0,a9
15367,15367.pth,0.25,0,a9
15368,15368.pth,0.97,0,a9
15369,15369.pth,0.58,0,a9
15370,15370.pth,0.79,0,a9
15371,15371.pth,0.54,0,a9
15372,15372.pth,0.97,0,a9
15373,15373.pth,0.36,0,a9
15374,15374.pth,0.82,0,a9
15375,15375.pth,0.48,0,a9
15376,15376.pth,0.98,0,a9
15377,15377.pth,0.04,0,a9
15378,15378.pth,0.9,0,a9
15379,15379.pth,0.57,0,a9
15380,15380.pth,0.99,0,a9
15381,15381.pth,0.24,0,a9
15382,15382.pth,0.88,0,a9
15383,15383.pth,0.0,0,a9
15384,15384.pth,0.83,0,a9
15385,15385.pth,0.09,0,a9
15386,15386.pth,0.76,0,a9
15387,15387.pth,0.13,0,a9
15388,15388.pth,0.79,0,a9
15389,15389.pth,0.69,0,a9
15390,15390.pth,0.9,0,a9
15391,15391.pth,0.66,0,a9
15392,15392.pth,0.7,0,a9
15393,15393.pth,0.14,0,a9
15394,15394.pth,0.86,0,a9
15395,15395.pth,0.61,0,a9
15396,15396.pth,0.8,0,a9
15397,15397.pth,0.43,0,a9
15398,15398.pth,0.71,0,a9
15399,15399.pth,0.15,0,a9
15400,15400.pth,0.82,0,a9
15401,15401.pth,0.46,0,a9
15402,15402.pth,0.81,0,a9
15403,15403.pth,0.25,0,a9
15404,15404.pth,0.92,0,a9
15405,15405.pth,0.52,0,a9
15406,15406.pth,0.76,0,a9
15407,15407.pth,0.2,0,a9
15408,15408.pth,0.97,0,a9
15409,15409.pth,0.03,0,a9
15410,15410.pth,0.78,0,a9
15411,15411.pth,0.48,0,a9
15412,15412.pth,0.98,0,a9
15413,15413.pth,0.13,0,a9
15414,15414.pth,0.7,0,a9
15415,15415.pth,0.44,0,a9
15416,15416.pth,0.89,0,a9
15417,15417.pth,0.22,0,a9
15418,15418.pth,0.82,0,a9
15419,15419.pth,0.53,0,a9
15420,15420.pth,0.71,0,a9
15421,15421.pth,0.17,0,a9
15422,15422.pth,0.71,0,a9
15423,15423.pth,0.08,0,a9
15424,15424.pth,0.71,0,a9
15425,15425.pth,0.02,0,a9
15426,15426.pth,0.82,0,a9
15427,15427.pth,0.18,0,a9
15428,15428.pth,0.9,0,a9
15429,15429.pth,0.24,0,a9
15430,15430.pth,0.77,0,a9
15431,15431.pth,0.32,0,a9
15432,15432.pth,0.76,0,a9
15433,15433.pth,0.49,0,a9
15434,15434.pth,0.71,0,a9
15435,15435.pth,0.15,0,a9
15436,15436.pth,0.82,0,a9
15437,15437.pth,0.24,0,a9
15438,15438.pth,0.93,0,a9
15439,15439.pth,0.03,0,a9
15440,15440.pth,0.71,0,a9
15441,15441.pth,0.29,0,a9
15442,15442.pth,0.74,0,a9
15443,15443.pth,0.15,0,a9
15444,15444.pth,0.74,0,a9
15445,15445.pth,0.06,0,a9
15446,15446.pth,0.85,0,a9
15447,15447.pth,0.48,0,a9
15448,15448.pth,0.95,0,a9
15449,15449.pth,0.45,0,a9
15450,15450.pth,0.9,0,a9
15451,15451.pth,0.68,0,a9
15452,15452.pth,0.9,0,a9
15453,15453.pth,0.03,0,a9
15454,15454.pth,0.97,0,a9
15455,15455.pth,0.36,0,a9
15456,15456.pth,0.93,0,a9
15457,15457.pth,0.05,0,a9
15458,15458.pth,0.9,0,a9
15459,15459.pth,0.3,0,a9
15460,15460.pth,0.86,0,a9
15461,15461.pth,0.05,0,a9
15462,15462.pth,0.76,0,a9
15463,15463.pth,0.35,0,a9
15464,15464.pth,0.88,0,a9
15465,15465.pth,0.07,0,a9
15466,15466.pth,0.92,0,a9
15467,15467.pth,0.46,0,a9
15468,15468.pth,0.71,0,a9
15469,15469.pth,0.27,0,a9
15470,15470.pth,0.78,0,a9
15471,15471.pth,0.32,0,a9
15472,15472.pth,0.92,0,a9
15473,15473.pth,0.31,0,a9
15474,15474.pth,0.8,0,a9
15475,15475.pth,0.05,0,a9
15476,15476.pth,0.83,0,a9
15477,15477.pth,0.15,0,a9
15478,15478.pth,0.75,0,a9
15479,15479.pth,0.57,0,a9
15480,15480.pth,0.95,0,a9
15481,15481.pth,0.37,0,a9
15482,15482.pth,0.92,0,a9
15483,15483.pth,0.47,0,a9
15484,15484.pth,0.7,0,a9
15485,15485.pth,0.65,0,a9
15486,15486.pth,0.95,0,a9
15487,15487.pth,0.03,0,a9
15488,15488.pth,0.89,0,a9
15489,15489.pth,0.64,0,a9
15490,15490.pth,0.81,0,a9
15491,15491.pth,0.44,0,a9
15492,15492.pth,0.73,0,a9
15493,15493.pth,0.13,0,a9
15494,15494.pth,0.88,0,a9
15495,15495.pth,0.52,0,a9
15496,15496.pth,0.83,0,a9
15497,15497.pth,0.45,0,a9
15498,15498.pth,0.9,0,a9
15499,15499.pth,0.06,0,a9
15500,15500.pth,0.83,0,a9
15501,15501.pth,0.43,0,a9
15502,15502.pth,0.99,0,a9
15503,15503.pth,0.23,0,a9
15504,15504.pth,0.97,0,a9
15505,15505.pth,0.14,0,a9
15506,15506.pth,0.78,0,a9
15507,15507.pth,0.24,0,a9
15508,15508.pth,0.87,0,a9
15509,15509.pth,0.24,0,a9
15510,15510.pth,0.71,0,a9
15511,15511.pth,0.27,0,a9
15512,15512.pth,0.9,0,a9
15513,15513.pth,0.1,0,a9
15514,15514.pth,0.7,0,a9
15515,15515.pth,0.31,0,a9
15516,15516.pth,0.82,0,a9
15517,15517.pth,0.57,0,a9
15518,15518.pth,0.73,0,a9
15519,15519.pth,0.3,0,a9
15520,15520.pth,0.86,0,a9
15521,15521.pth,0.56,0,a9
15522,15522.pth,0.86,0,a9
15523,15523.pth,0.0,0,a9
15524,15524.pth,0.86,0,a9
15525,15525.pth,0.33,0,a9
15526,15526.pth,0.78,0,a9
15527,15527.pth,0.04,0,a9
15528,15528.pth,0.9,0,a9
15529,15529.pth,0.67,0,a9
15530,15530.pth,0.78,0,a9
15531,15531.pth,0.29,0,a9
15532,15532.pth,0.82,0,a9
15533,15533.pth,0.68,0,a9
15534,15534.pth,0.91,0,a9
15535,15535.pth,0.26,0,a9
15536,15536.pth,0.79,0,a9
15537,15537.pth,0.58,0,a9
15538,15538.pth,0.75,0,a9
15539,15539.pth,0.67,0,a9
15540,15540.pth,0.73,0,a9
15541,15541.pth,0.47,0,a9
15542,15542.pth,0.88,0,a9
15543,15543.pth,0.22,0,a9
15544,15544.pth,0.96,0,a9
15545,15545.pth,0.66,0,a9
15546,15546.pth,0.88,0,a9
15547,15547.pth,0.09,0,a9
15548,15548.pth,1.0,0,a9
15549,15549.pth,0.56,0,a9
15550,15550.pth,0.73,0,a9
15551,15551.pth,0.35,0,a9
15552,15552.pth,0.76,0,a9
15553,15553.pth,0.22,0,a9
15554,15554.pth,0.94,0,a9
15555,15555.pth,0.03,0,a9
15556,15556.pth,0.76,0,a9
15557,15557.pth,0.38,0,a9
15558,15558.pth,0.87,0,a9
15559,15559.pth,0.25,0,a9
15560,15560.pth,0.93,0,a9
15561,15561.pth,0.4,0,a9
15562,15562.pth,0.81,0,a9
15563,15563.pth,0.21,0,a9
15564,15564.pth,0.88,0,a9
15565,15565.pth,0.56,0,a9
15566,15566.pth,0.81,0,a9
15567,15567.pth,0.2,0,a9
15568,15568.pth,0.79,0,a9
15569,15569.pth,0.38,0,a9
15570,15570.pth,0.79,0,a9
15571,15571.pth,0.59,0,a9
15572,15572.pth,0.73,0,a9
15573,15573.pth,0.11,0,a9
15574,15574.pth,1.0,0,a9
15575,15575.pth,0.18,0,a9
15576,15576.pth,0.89,0,a9
15577,15577.pth,0.22,0,a9
15578,15578.pth,0.71,0,a9
15579,15579.pth,0.08,0,a9
15580,15580.pth,0.88,0,a9
15581,15581.pth,0.35,0,a9
15582,15582.pth,0.99,0,a9
15583,15583.pth,0.25,0,a9
15584,15584.pth,0.95,0,a9
15585,15585.pth,0.65,0,a9
15586,15586.pth,0.78,0,a9
15587,15587.pth,0.69,0,a9
15588,15588.pth,0.7,0,a9
15589,15589.pth,0.03,0,a9
15590,15590.pth,0.9,0,a9
15591,15591.pth,0.05,0,a9
15592,15592.pth,0.77,0,a9
15593,15593.pth,0.27,0,a9
15594,15594.pth,0.75,0,a9
15595,15595.pth,0.34,0,a9
15596,15596.pth,0.71,0,a9
15597,15597.pth,0.51,0,a9
15598,15598.pth,0.98,0,a9
15599,15599.pth,0.4,0,a9
15600,15600.pth,0.76,0,a9
15601,15601.pth,0.36,0,a9
15602,15602.pth,0.95,0,a9
15603,15603.pth,0.38,0,a9
15604,15604.pth,0.95,0,a9
15605,15605.pth,0.44,0,a9
15606,15606.pth,0.74,0,a9
15607,15607.pth,0.41,0,a9
15608,15608.pth,0.71,0,a9
15609,15609.pth,0.06,0,a9
15610,15610.pth,0.83,0,a9
15611,15611.pth,0.59,0,a9
15612,15612.pth,0.78,0,a9
15613,15613.pth,0.61,0,a9
15614,15614.pth,0.73,0,a9
15615,15615.pth,0.14,0,a9
15616,15616.pth,1.0,0,a9
15617,15617.pth,0.46,0,a9
15618,15618.pth,0.77,0,a9
15619,15619.pth,0.52,0,a9
15620,15620.pth,0.84,0,a9
15621,15621.pth,0.11,0,a9
15622,15622.pth,1.0,0,a9
15623,15623.pth,0.23,0,a9
15624,15624.pth,0.76,0,a9
15625,15625.pth,0.5,0,a9
15626,15626.pth,0.87,0,a9
15627,15627.pth,0.52,0,a9
15628,15628.pth,0.72,0,a9
15629,15629.pth,0.22,0,a9
15630,15630.pth,0.83,0,a9
15631,15631.pth,0.58,0,a9
15632,15632.pth,0.79,0,a9
15633,15633.pth,0.05,0,a9
15634,15634.pth,0.82,0,a9
15635,15635.pth,0.18,0,a9
15636,15636.pth,0.93,0,a9
15637,15637.pth,0.08,0,a9
15638,15638.pth,0.74,0,a9
15639,15639.pth,0.07,0,a9
15640,15640.pth,0.73,0,a9
15641,15641.pth,0.55,0,a9
15642,15642.pth,0.79,0,a9
15643,15643.pth,0.59,0,a9
15644,15644.pth,0.93,0,a9
15645,15645.pth,0.17,0,a9
15646,15646.pth,0.79,0,a9
15647,15647.pth,0.01,0,a9
15648,15648.pth,0.86,0,a9
15649,15649.pth,0.29,0,a9
15650,15650.pth,1.0,0,a9
15651,15651.pth,0.67,0,a9
15652,15652.pth,0.89,0,a9
15653,15653.pth,0.66,0,a9
15654,15654.pth,0.74,0,a9
15655,15655.pth,0.48,0,a9
15656,15656.pth,0.79,0,a9
15657,15657.pth,0.45,0,a9
15658,15658.pth,0.91,0,a9
15659,15659.pth,0.3,0,a9
15660,15660.pth,0.77,0,a9
15661,15661.pth,0.02,0,a9
15662,15662.pth,0.72,0,a9
15663,15663.pth,0.68,0,a9
15664,15664.pth,0.89,0,a9
15665,15665.pth,0.14,0,a9
15666,15666.pth,0.8,0,a9
15667,15667.pth,0.23,0,a9
15668,15668.pth,0.82,0,a9
15669,15669.pth,0.67,0,a9
15670,15670.pth,0.73,0,a9
15671,15671.pth,0.47,0,a9
15672,15672.pth,0.93,0,a9
15673,15673.pth,0.17,0,a9
15674,15674.pth,0.93,0,a9
15675,15675.pth,0.1,0,a9
15676,15676.pth,1.0,0,a9
15677,15677.pth,0.43,0,a9
15678,15678.pth,0.81,0,a9
15679,15679.pth,0.28,0,a9
15680,15680.pth,0.72,0,a9
15681,15681.pth,0.14,0,a9
15682,15682.pth,0.86,0,a9
15683,15683.pth,0.6,0,a9
15684,15684.pth,0.73,0,a9
15685,15685.pth,0.04,0,a9
15686,15686.pth,0.79,0,a9
15687,15687.pth,0.41,0,a9
15688,15688.pth,0.98,0,a9
15689,15689.pth,0.31,0,a9
15690,15690.pth,0.83,0,a9
15691,15691.pth,0.05,0,a9
15692,15692.pth,0.88,0,a9
15693,15693.pth,0.51,0,a9
15694,15694.pth,0.78,0,a9
15695,15695.pth,0.3,0,a9
15696,15696.pth,0.77,0,a9
15697,15697.pth,0.12,0,a9
15698,15698.pth,1.0,0,a9
15699,15699.pth,0.13,0,a9
15700,15700.pth,0.84,0,a9
15701,15701.pth,0.34,0,a9
15702,15702.pth,0.92,0,a9
15703,15703.pth,0.53,0,a9
15704,15704.pth,0.71,0,a9
15705,15705.pth,0.56,0,a9
15706,15706.pth,0.79,0,a9
15707,15707.pth,0.54,0,a9
15708,15708.pth,0.93,0,a9
15709,15709.pth,0.3,0,a9
15710,15710.pth,0.92,0,a9
15711,15711.pth,0.02,0,a9
15712,15712.pth,0.82,0,a9
15713,15713.pth,0.49,0,a9
15714,15714.pth,0.88,0,a9
15715,15715.pth,0.1,0,a9
15716,15716.pth,0.89,0,a9
15717,15717.pth,0.65,0,a9
15718,15718.pth,0.92,0,a9
15719,15719.pth,0.44,0,a9
15720,15720.pth,0.85,0,a9
15721,15721.pth,0.52,0,a9
15722,15722.pth,0.95,0,a9
15723,15723.pth,0.05,0,a9
15724,15724.pth,0.87,0,a9
15725,15725.pth,0.56,0,a9
15726,15726.pth,0.94,0,a9
15727,15727.pth,0.13,0,a9
15728,15728.pth,0.99,0,a9
15729,15729.pth,0.33,0,a9
15730,15730.pth,0.78,0,a9
15731,15731.pth,0.67,0,a9
15732,15732.pth,0.7,0,a9
15733,15733.pth,0.62,0,a9
15734,15734.pth,0.73,0,a9
15735,15735.pth,0.17,0,a9
15736,15736.pth,0.88,0,a9
15737,15737.pth,0.22,0,a9
15738,15738.pth,0.9,0,a9
15739,15739.pth,0.07,0,a9
15740,15740.pth,0.88,0,a9
15741,15741.pth,0.39,0,a9
15742,15742.pth,0.95,0,a9
15743,15743.pth,0.22,0,a9
15744,15744.pth,0.98,0,a9
15745,15745.pth,0.12,0,a9
15746,15746.pth,0.86,0,a9
15747,15747.pth,0.46,0,a9
15748,15748.pth,0.75,0,a9
15749,15749.pth,0.39,0,a9
15750,15750.pth,0.71,0,a9
15751,15751.pth,0.6,0,a9
15752,15752.pth,0.8,0,a9
15753,15753.pth,0.04,0,a9
15754,15754.pth,0.81,0,a9
15755,15755.pth,0.57,0,a9
15756,15756.pth,0.95,0,a9
15757,15757.pth,0.2,0,a9
15758,15758.pth,0.75,0,a9
15759,15759.pth,0.69,0,a9
15760,15760.pth,0.86,0,a9
15761,15761.pth,0.69,0,a9
15762,15762.pth,0.99,0,a9
15763,15763.pth,0.29,0,a9
15764,15764.pth,0.9,0,a9
15765,15765.pth,0.28,0,a9
15766,15766.pth,0.73,0,a9
15767,15767.pth,0.53,0,a9
15768,15768.pth,0.8,0,a9
15769,15769.pth,0.01,0,a9
15770,15770.pth,0.94,0,a9
15771,15771.pth,0.58,0,a9
15772,15772.pth,0.81,0,a9
15773,15773.pth,0.08,0,a9
15774,15774.pth,0.72,0,a9
15775,15775.pth,0.33,0,a9
15776,15776.pth,0.97,0,a9
15777,15777.pth,0.18,0,a9
15778,15778.pth,0.91,0,a9
15779,15779.pth,0.41,0,a9
15780,15780.pth,0.96,0,a9
15781,15781.pth,0.5,0,a9
15782,15782.pth,0.99,0,a9
15783,15783.pth,0.11,0,a9
15784,15784.pth,0.93,0,a9
15785,15785.pth,0.65,0,a9
15786,15786.pth,0.7,0,a9
15787,15787.pth,0.32,0,a9
15788,15788.pth,0.75,0,a9
15789,15789.pth,0.35,0,a9
15790,15790.pth,0.97,0,a9
15791,15791.pth,0.54,0,a9
15792,15792.pth,0.95,0,a9
15793,15793.pth,0.1,0,a9
15794,15794.pth,0.99,0,a9
15795,15795.pth,0.49,0,a9
15796,15796.pth,0.97,0,a9
15797,15797.pth,0.41,0,a9
15798,15798.pth,0.83,0,a9
15799,15799.pth,0.41,0,a9
15800,15800.pth,0.75,0,a9
15801,15801.pth,0.2,0,a9
15802,15802.pth,0.93,0,a9
15803,15803.pth,0.67,0,a9
15804,15804.pth,0.93,0,a9
15805,15805.pth,0.03,0,a9
15806,15806.pth,0.97,0,a9
15807,15807.pth,0.43,0,a9
15808,15808.pth,0.99,0,a9
15809,15809.pth,0.16,0,a9
15810,15810.pth,0.93,0,a9
15811,15811.pth,0.43,0,a9
15812,15812.pth,0.94,0,a9
15813,15813.pth,0.15,0,a9
15814,15814.pth,0.93,0,a9
15815,15815.pth,0.07,0,a9
15816,15816.pth,0.84,0,a9
15817,15817.pth,0.24,0,a9
15818,15818.pth,0.71,0,a9
15819,15819.pth,0.14,0,a9
15820,15820.pth,0.99,0,a9
15821,15821.pth,0.67,0,a9
15822,15822.pth,0.88,0,a9
15823,15823.pth,0.48,0,a9
15824,15824.pth,0.93,0,a9
15825,15825.pth,0.3,0,a9
15826,15826.pth,0.76,0,a9
15827,15827.pth,0.61,0,a9
15828,15828.pth,0.91,0,a9
15829,15829.pth,0.23,0,a9
15830,15830.pth,0.79,0,a9
15831,15831.pth,0.27,0,a9
15832,15832.pth,0.88,0,a9
15833,15833.pth,0.06,0,a9
15834,15834.pth,0.78,0,a9
15835,15835.pth,0.32,0,a9
15836,15836.pth,0.76,0,a9
15837,15837.pth,0.02,0,a9
15838,15838.pth,0.86,0,a9
15839,15839.pth,0.05,0,a9
15840,15840.pth,0.86,0,a9
15841,15841.pth,0.17,0,a9
15842,15842.pth,0.87,0,a9
15843,15843.pth,0.55,0,a9
15844,15844.pth,0.88,0,a9
15845,15845.pth,0.2,0,a9
15846,15846.pth,0.74,0,a9
15847,15847.pth,0.46,0,a9
15848,15848.pth,0.71,0,a9
15849,15849.pth,0.23,0,a9
15850,15850.pth,0.7,0,a9
15851,15851.pth,0.56,0,a9
15852,15852.pth,0.75,0,a9
15853,15853.pth,0.2,0,a9
15854,15854.pth,0.92,0,a9
15855,15855.pth,0.68,0,a9
15856,15856.pth,0.78,0,a9
15857,15857.pth,0.26,0,a9
15858,15858.pth,0.73,0,a9
15859,15859.pth,0.15,0,a9
15860,15860.pth,0.79,0,a9
15861,15861.pth,0.03,0,a9
15862,15862.pth,0.84,0,a9
15863,15863.pth,0.04,0,a9
15864,15864.pth,0.8,0,a9
15865,15865.pth,0.36,0,a9
15866,15866.pth,0.75,0,a9
15867,15867.pth,0.4,0,a9
15868,15868.pth,0.73,0,a9
15869,15869.pth,0.6,0,a9
15870,15870.pth,0.8,0,a9
15871,15871.pth,0.46,0,a9
15872,15872.pth,0.72,0,a9
15873,15873.pth,0.04,0,a9
15874,15874.pth,0.88,0,a9
15875,15875.pth,0.12,0,a9
15876,15876.pth,0.83,0,a9
15877,15877.pth,0.29,0,a9
15878,15878.pth,0.83,0,a9
15879,15879.pth,0.07,0,a9
15880,15880.pth,0.86,0,a9
15881,15881.pth,0.32,0,a9
15882,15882.pth,0.78,0,a9
15883,15883.pth,0.42,0,a9
15884,15884.pth,0.73,0,a9
15885,15885.pth,0.62,0,a9
15886,15886.pth,0.8,0,a9
15887,15887.pth,0.64,0,a9
15888,15888.pth,0.95,0,a9
15889,15889.pth,0.63,0,a9
15890,15890.pth,0.74,0,a9
15891,15891.pth,0.51,0,a9
15892,15892.pth,0.74,0,a9
15893,15893.pth,0.14,0,a9
15894,15894.pth,0.97,0,a9
15895,15895.pth,0.13,0,a9
15896,15896.pth,0.7,0,a9
15897,15897.pth,0.62,0,a9
15898,15898.pth,0.91,0,a9
15899,15899.pth,0.31,0,a9
15900,15900.pth,0.83,1,a9
15901,15901.pth,0.45,1,a9
15902,15902.pth,0.78,1,a9
15903,15903.pth,0.5,1,a9
15904,15904.pth,0.87,1,a9
15905,15905.pth,0.05,1,a9
15906,15906.pth,0.91,1,a9
15907,15907.pth,0.01,1,a9
15908,15908.pth,0.9,1,a9
15909,15909.pth,0.5,1,a9
15910,15910.pth,0.88,1,a9
15911,15911.pth,0.17,1,a9
15912,15912.pth,0.94,1,a9
15913,15913.pth,0.64,1,a9
15914,15914.pth,0.94,1,a9
15915,15915.pth,0.17,1,a9
15916,15916.pth,0.96,1,a9
15917,15917.pth,0.4,1,a9
15918,15918.pth,0.86,1,a9
15919,15919.pth,0.45,1,a9
15920,15920.pth,0.8,1,a9
15921,15921.pth,0.16,1,a9
15922,15922.pth,0.87,1,a9
15923,15923.pth,0.03,1,a9
15924,15924.pth,0.92,1,a9
15925,15925.pth,0.62,1,a9
15926,15926.pth,0.72,1,a9
15927,15927.pth,0.19,1,a9
15928,15928.pth,0.76,1,a9
15929,15929.pth,0.68,1,a9
15930,15930.pth,0.78,1,a9
15931,15931.pth,0.44,1,a9
15932,15932.pth,0.9,1,a9
15933,15933.pth,0.36,1,a9
15934,15934.pth,0.9,1,a9
15935,15935.pth,0.65,1,a9
15936,15936.pth,0.76,1,a9
15937,15937.pth,0.22,1,a9
15938,15938.pth,0.89,1,a9
15939,15939.pth,0.63,1,a9
15940,15940.pth,0.86,1,a9
15941,15941.pth,0.21,1,a9
15942,15942.pth,0.91,1,a9
15943,15943.pth,0.69,1,a9
15944,15944.pth,0.83,1,a9
15945,15945.pth,0.04,1,a9
15946,15946.pth,0.97,1,a9
15947,15947.pth,0.14,1,a9
15948,15948.pth,0.82,1,a9
15949,15949.pth,0.32,1,a9
15950,15950.pth,0.92,1,a9
15951,15951.pth,0.02,1,a9
15952,15952.pth,0.72,1,a9
15953,15953.pth,0.33,1,a9
15954,15954.pth,0.87,1,a9
15955,15955.pth,0.38,1,a9
15956,15956.pth,0.95,1,a9
15957,15957.pth,0.05,1,a9
15958,15958.pth,1.0,1,a9
15959,15959.pth,0.14,1,a9
15960,15960.pth,0.78,1,a9
15961,15961.pth,0.15,1,a9
15962,15962.pth,0.75,1,a9
15963,15963.pth,0.59,1,a9
15964,15964.pth,0.86,1,a9
15965,15965.pth,0.39,1,a9
15966,15966.pth,0.89,1,a9
15967,15967.pth,0.19,1,a9
15968,15968.pth,0.71,1,a9
15969,15969.pth,0.31,1,a9
15970,15970.pth,0.81,1,a9
15971,15971.pth,0.49,1,a9
15972,15972.pth,0.98,1,a9
15973,15973.pth,0.16,1,a9
15974,15974.pth,0.77,1,a9
15975,15975.pth,0.1,1,a9
15976,15976.pth,0.73,1,a9
15977,15977.pth,0.27,1,a9
15978,15978.pth,0.7,1,a9
15979,15979.pth,0.62,1,a9
15980,15980.pth,0.92,1,a9
15981,15981.pth,0.49,1,a9
15982,15982.pth,0.75,1,a9
15983,15983.pth,0.25,1,a9
15984,15984.pth,0.9,1,a9
15985,15985.pth,0.69,1,a9
15986,15986.pth,0.92,1,a9
15987,15987.pth,0.56,1,a9
15988,15988.pth,0.81,1,a9
15989,15989.pth,0.65,1,a9
15990,15990.pth,0.99,1,a9
15991,15991.pth,0.51,1,a9
15992,15992.pth,0.98,1,a9
15993,15993.pth,0.3,1,a9
15994,15994.pth,0.89,1,a9
15995,15995.pth,0.4,1,a9
15996,15996.pth,0.7,1,a9
15997,15997.pth,0.58,1,a9
15998,15998.pth,0.93,1,a9
15999,15999.pth,0.68,1,a9
16000,16000.pth,0.76,1,a9
16001,16001.pth,0.15,1,a9
16002,16002.pth,0.78,1,a9
16003,16003.pth,0.16,1,a9
16004,16004.pth,0.9,1,a9
16005,16005.pth,0.22,1,a9
